chain,len
Quiscalus quiscula -> Passer domesticus -> Magicicada cassinii,3
Quiscalus quiscula -> Passer domesticus -> Mantis religiosa,3
Rhipidura leucophrys -> Eristalis tenax -> Ericameria nauseosa,3
Rhipidura leucophrys -> Eristalis tenax -> Rhodiola rosea,3
Rhipidura leucophrys -> Eristalis tenax -> Senecio atratus,3
Sitta carolinensis -> Vanessa atalanta -> Achillea millefolium,3
Sitta carolinensis -> Vanessa atalanta -> Prunus virginiana,3
Solidago velutina -> Bombus bifarius -> Geranium caespitosum,3
Spilornis holospilus -> Chrysopelea paradisi -> Gekko monarchus,3
Spilornis holospilus -> Chrysopelea paradisi -> Hemidactylus frenatus,3
Spinus tristis tristis -> Tamiasciurus hudsonicus -> Acer saccharinum,3
Spinus tristis tristis -> Tamiasciurus hudsonicus -> Juglans nigra,3
Spinus tristis tristis -> Tamiasciurus hudsonicus -> Turdus migratorius,3
Strix varia -> Tamiasciurus hudsonicus -> Acer saccharinum,3
Strix varia -> Tamiasciurus hudsonicus -> Juglans nigra,3
Strix varia -> Tamiasciurus hudsonicus -> Turdus migratorius,3
Hedydipna collaris -> Lantana camara,2
Hedydipna collaris -> Tecomaria capensis,2
Hedydipna collaris collaris -> Lantana camara,2
Hedydipna collaris collaris -> Tecomaria capensis,2
Hedydipna collaris zuluensis -> Erythrina lysistemon,2
Helicoverpa armigera -> Cephalaria leucantha,2
Helicoverpa zea -> Ericameria nauseosa,2
Hemidactylus bowringii -> Papilio paris,2
Hemidactylus mabouia -> Amata simplex,2
Hemidactylus mabouia -> Gryllus bimaculatus,2
Hemidactylus turcicus -> Erythemis simplicicollis,2
Hemigrapsus oregonensis -> Cymatogaster aggregata,2
Heteropoda venatoria -> Hemidactylus turcicus,2
Hieraaetus wahlbergi -> Numida meleagris,2
Hierodula patellifera -> Meimuna mongolica,2
Hierophis viridiflavus -> Anguis veronensis,2
Hierophis viridiflavus -> Lacerta bilineata,2
Hierophis viridiflavus carbonarius -> Anguis veronensis,2
Himantopus mexicanus -> Tridentiger trigonocephalus,2
Hirudo michaelseni -> Marcusenius caudisquamatus,2
Histrionicus histrionicus -> Pachygrapsus crassipes,2
Hogna radiata -> Podarcis siculus,2
Holocnemus pluchei -> Clathroneuria schwarzi,2
Hyalophora euryalus -> Pseudotsuga menziesii menziesii,2
Hycleus lugens -> Ecbolium glabratum,2
Hycleus oculatus -> Bauhinia tomentosa,2
Hycleus oculatus -> Canavalia bonariensis,2
Hyla versicolor -> Apantesis virgo,2
Hyperechia consimilis -> Synagris,2
Hyperolius marmoratus -> Halcyon albiventris albiventris,2
Hyphantria cunea -> Diospyros virginiana,2
Hypolimnas misippus -> Berkheya radula,2
Hypolimnas misippus -> Ozoroa obovata obovata,2
Hypolycaena philippus -> Asystasia intrusa,2
Hypolycaena philippus -> Justicia flava,2
Hypolycaena philippus -> Ozoroa obovata obovata,2
Hypolycaena philippus -> Searsia nebulosa,2
Hypolycaena philippus -> Tecomaria capensis,2
Hypolycaena philippus -> Waltheria indica,2
Hypolycaena philippus philippus -> Asystasia intrusa,2
Hypolycaena philippus philippus -> Justicia flava,2
Hypolycaena philippus philippus -> Ozoroa obovata obovata,2
Hypolycaena philippus philippus -> Waltheria indica,2
Icterus bullockii -> Amelanchier alnifolia,2
Icterus galbula -> Lycorma delicatula,2
Icthyophaga vocifer -> Actophilornis africanus,2
Icthyophaga vocifer -> Hydrocynus vittatus,2
Ictinogomphus pertinax -> Parapolybia varia,2
Iphiclides feisthamelii -> Lythrum salicaria,2
Iscadida alveolata -> Kalanchoe pinnata,2
Isistius brasiliensis -> Berardius bairdii,2
Jadera haematoloma -> Homalodisca liturata,2
Judolia sexspilota -> Eriophyllum confertiflorum,2
Julbernardia globiflora -> Pilostyles aethiopica,2
Junco hyemalis -> Oenothera biennis,2
Junonia elgiva -> Pavonia dregei,2
Junonia oenone -> Tridax procumbens,2
Junonia oenone -> Waltheria indica,2
Junonia oenone oenone -> Tridax procumbens,2
Junonia oenone oenone -> Waltheria indica,2
Kheper nigroaeneus -> Equus quagga burchellii,2
Lacipa gracilis -> Gladiolus atropurpureus,2
Lampides boeticus -> Dolichos kilimandscharicus,2
Lampropeltis californiae -> Elgaria multicarinata,2
Lampropeltis getula -> Agkistrodon contortrix,2
Lamprotornis chalybaeus -> Citharexylum spinosum,2
Lamprotornis chalybaeus -> Drosera madagascariensis,2
Lamprotornis chalybaeus -> Filicium decipiens,2
Lanius collaris -> Duberria lutrix lutrix,2
Lanius collaris collaris -> Duberria lutrix lutrix,2
Lanius ludovicianus -> Anolis sagrei,2
Lanius ludovicianus -> Sceloporus occidentalis,2
Laphria flavicollis -> Strigoderma pygmaea,2
Largus succinctus -> Diospyros virginiana,2
Larinioides cornutus -> Lycorma delicatula,2
Larus argentatus -> Asterias rubens,2
Larus argentatus -> Gallinula chloropus,2
Larus argentatus -> Rattus norvegicus,2
Larus argentatus -> Taurulus bubalis,2
Larus argentatus -> Turdus pilaris,2
Larus brachyrhynchus -> Leptocottus armatus,2
Larus californicus -> Artemia monica,2
Larus delawarensis -> Lepomis macrochirus,2
Larus delawarensis -> Prunus persica,2
Larus dominicanus -> Arctocephalus forsteri,2
Larus dominicanus -> Rattus rattus,2
Larus dominicanus dominicanus -> Rattus rattus,2
Larus fuscus -> Columba livia,2
Larus fuscus -> Salmo trutta,2
Larus glaucescens -> Cancer productus,2
Larus glaucescens -> Cryptochiton stelleri,2
Larus glaucescens -> Cucumaria miniata,2
Larus glaucescens -> Dermasterias imbricata,2
Larus glaucescens -> Enteroctopus dofleini,2
Larus glaucescens -> Evasterias troschelii,2
Larus glaucescens -> Lumpenus sagitta,2
Larus glaucescens -> Metacarcinus magister,2
Larus glaucescens -> Oligocottus maculosus,2
Larus glaucescens -> Oncorhynchus,2
Larus glaucescens -> Oncorhynchus gorbuscha,2
Larus glaucescens -> Parophrys vetulus,2
Larus glaucescens -> Pholis laeta,2
Larus glaucescens -> Saxidomus gigantea,2
Larus glaucescens × occidentalis -> Cancer productus,2
Larus glaucescens × occidentalis -> Clinocardium nuttallii,2
Larus glaucescens × occidentalis -> Columba livia domestica,2
Larus glaucescens × occidentalis -> Enophrys bison,2
Larus glaucescens × occidentalis -> Evasterias troschelii,2
Larus glaucescens × occidentalis -> Metacarcinus gracilis,2
Larus glaucescens × occidentalis -> Metacarcinus magister,2
Larus glaucescens × occidentalis -> Neverita lewisii,2
Larus glaucescens × occidentalis -> Oncorhynchus kisutch,2
Larus glaucescens × occidentalis -> Parophrys vetulus,2
Larus glaucescens × occidentalis -> Pholis ornata,2
Larus glaucescens × occidentalis -> Pisaster ochraceus,2
Larus glaucescens × occidentalis -> Platichthys stellatus,2
Larus glaucescens × occidentalis -> Pugettia gracilis,2
Larus glaucescens × occidentalis -> Pugettia producta,2
Larus heermanni -> Emerita analoga,2
Larus hyperboreus -> Balaenoptera acutorostrata,2
Larus marinus -> Anguilla anguilla,2
Larus marinus -> Callinectes sapidus,2
Larus marinus -> Carcinus maenas,2
Larus marinus -> Rynchops niger,2
Larus marinus -> Squalus acanthias,2
Larus michahellis -> Anguilla anguilla,2
Larus michahellis -> Columba livia,2
Larus michahellis -> Streptopelia decaocto,2
Larus mongolicus -> Carassius auratus,2
Larus occidentalis -> Romaleon antennarium,2
Larus occidentalis -> Scorpaenichthys marmoratus,2
Larus occidentalis -> Sebastes paucispinis,2
Larus smithsonianus -> Aplodinotus grunniens,2
Larus smithsonianus -> Brevoortia tyrannus,2
Larus smithsonianus -> Busycon carica,2
Larus smithsonianus -> Callinectes sapidus,2
Larus smithsonianus -> Carcinus maenas,2
Larus smithsonianus -> Esox lucius,2
Larus smithsonianus -> Pomoxis nigromaculatus,2
Latrodectus geometricus -> Hypercompe scribonia,2
Latrodectus mactans -> Papilio polyxenes,2
Lepidotrigona terminata -> Mimosa diplotricha,2
Leptogenys falcigera -> Armadillidium vulgare,2
Leptoptilos crumenifer -> Crocuta crocuta,2
Leptosia alcesta -> Senecio tamoides,2
Leptosia alcesta inalcesta -> Senecio tamoides,2
Leptotes pirithous -> Croton pseudopulchellus,2
Leptotes pirithous -> Tridax procumbens,2
Leucauge argyra -> Syngamia florella,2
Leucocelis aeneicollis -> Croton pseudopulchellus,2
Leucocelis aeneicollis -> Syzygium cordatum cordatum,2
Leucocelis amethystina -> Combretum molle,2
Leucocelis amethystina -> Drimia altissima,2
Leucophaeus atricilla -> Callinectes sapidus,2
Leucophaeus atricilla -> Trinectes maculatus,2
Leucostrophus alterhirundo -> Hilliardiella elaeagnoides,2
Libellula luctuosa -> Coleomegilla maculata,2
Libyaspis wahlbergi -> Bobgunnia madagascariensis,2
Libythea laius -> Croton pseudopulchellus,2
Limacus flavus -> Laetiporus gilbertsonii,2
Limenitis lorquini -> Thamnophis elegans vagrans,2
Linepithema humile -> Macroglossum stellatarum,2
Linepithema humile -> Sceloporus occidentalis,2
Lippia javanica -> Mylothris agathina agathina,2
Liriomyza -> Lepidium virginicum,2
Liris aurulentus -> Phonarellus ritsemae,2
Lon melane -> Cirsium vulgare,2
Lon taxiles -> Asclepias speciosa,2
Lontra canadensis -> Cyprinus carpio,2
Lontra canadensis -> Enophrys bison,2
Lontra canadensis -> Faxonius deanae,2
Lontra canadensis -> Hexagrammos decagrammus,2
Lontra canadensis -> Lepomis macrochirus macrochirus,2
Lontra canadensis -> Leptocottus armatus,2
Lontra canadensis -> Urile penicillatus,2
Lopesia parinarii -> Parinari curatellifolia,2
Lophodytes cucullatus -> Acanthogobius flavimanus,2
Lophodytes cucullatus -> Faxonius virilis,2
Lophodytes cucullatus -> Hemigrapsus nudus,2
Lophodytes cucullatus -> Leptocottus armatus,2
Lophodytes cucullatus -> Misgurnus anguillicaudatus,2
Loxodonta africana -> Adansonia digitata,2
Loxodonta africana -> Colophospermum mopane,2
Loxodonta africana -> Cyperus articulatus,2
Loxodonta africana -> Faidherbia albida,2
Loxodonta africana -> Hyphaene coriacea,2
Loxodonta africana -> Phoenix reclinata,2
Loxodonta africana -> Searsia chirindensis,2
Loxodonta africana -> Vachellia tortilis heteracantha,2
Ludia delegorguei -> Distephanus inhacensis,2
Lybius torquatus -> Centrobolus richardi,2
Lybius torquatus -> Ficus sur,2
Lybius torquatus -> Morus nigra,2
Lybius torquatus torquatus -> Centrobolus richardi,2
Lybius torquatus torquatus -> Morus nigra,2
Lycodon rufozonatus -> Amolops wuyiensis,2
Lycophidion capense -> Mochlus sundevallii,2
Lynx rufus -> Sciurus carolinensis,2
Macaria pustularia -> Asclepias syriaca,2
Macrelaps microlepidotus -> Amblysomus hottentotus,2
Macroglossum stellatarum -> Saponaria pumila,2
Macroglossum stellatarum -> Viscaria vulgaris,2
Macrosiphini -> Solanum nigrum,2
Macrosporium asimini -> Asimina obovata,2
Maevia inclemens -> Drosophila repleta,2
Malpolon monspessulanus -> Zamenis scalaris,2
Mantis religiosa -> Sympetrum fonscolombii,2
Marmara arbutiella -> Arbutus menziesii,2
Marpissa muscosa -> Araniella,2
Mausoleopsis amabilis -> Dais cotinifolia,2
Mecaphesa -> Leptoglossus phyllopus,2
Megaceryle alcyon -> Cymatogaster aggregata,2
Megaceryle alcyon -> Lepomis macrochirus,2
Megaceryle torquata -> Hoplias malabaricus,2
Melaenornis pammelaina -> Morus nigra,2
Melanerpes lewis -> Bombus griseocollis,2
Melaniparus niger -> Ficus burkei,2
Melaniparus niger niger -> Ficus burkei,2
Melanitta fusca -> Carcinus maenas,2
Meliscaeva auricollis -> Iris planifolia,2
Melospiza melodia -> Ligia occidentalis,2
Menemerus semilimbatus -> Chrysocrambus linetella,2
Mergus merganser -> Gasterosteus aculeatus,2
Merops apiaster -> Anax parthenope,2
Merops apiaster -> Vanessa atalanta,2
Merops persicus -> Anax imperator,2
Merops persicus -> Oxypleura lenihani,2
Merops persicus persicus -> Anax imperator,2
Merops persicus persicus -> Oxypleura lenihani,2
Mesotriton alpestris -> Epinotia tedella,2
Messor barbarus -> Pomatias elegans,2
Micrathene whitneyi -> Scudderia mexicana,2
Microhierax fringillarius -> Cephonodes hylas,2
Micronisus gabar -> Spilopelia senegalensis,2
Micronisus gabar gabar -> Spilopelia senegalensis,2
Mikronegeria fagi -> Nothofagus obliqua,2
Milvus migrans -> Pachylomera femoralis,2
Milvus migrans parasitus -> Pachylomera femoralis,2
Miotopus diversus -> Peripatoides novaezealandiae,2
Misumena vatia -> Apis mellifera,2
Misumena vatia -> Bombus,2
Misumena vatia -> Bombus flavifrons,2
Misumena vatia -> Clastoptera obtusa,2
Misumena vatia -> Pyrrhosoma nymphula,2
Misumena vatia -> Toxomerus geminatus,2
Misumena vatia -> Xylocopa virginica virginica,2
Misumenini -> Cecropterus dorantes dorantes,2
Misumenini -> Zadontomerus,2
Misumenoides -> Asemosyrphus arquatus,2
Misumenoides formosipes -> Apis mellifera,2
Morelia spilota -> Pseudocheirus peregrinus,2
Morelia spilota mcdowelli -> Pseudocheirus peregrinus,2
Mus musculus -> Pachyptila vittata,2
Mustela richardsonii -> Rattus norvegicus,2
Mycocentrospora asiminae -> Asimina triloba,2
Myiarchus crinitus -> Acanthocephala terminalis,2
Myiarchus crinitus -> Promachus rufipes,2
Myiopsitta monachus -> Nicotiana glauca,2
Mylothris agathina -> Dais cotinifolia,2
Mylothris agathina -> Distephanus angulifolius,2
Mylothris agathina -> Globimetula mweroensis,2
Mylothris agathina agathina -> Chromolaena odorata,2
Mylothris agathina agathina -> Dais cotinifolia,2
Mylothris agathina agathina -> Distephanus angulifolius,2
Mylothris agathina agathina -> Globimetula mweroensis,2
Mylothris agathina agathina -> Lippia javanica,2
Naja nivea -> Bitis arietans,2
Naja subfulva -> Python natalensis,2
Nannopterum auritum -> Ameiurus nebulosus,2
Nannopterum auritum -> Anguilla rostrata,2
Nannopterum auritum -> Atherinopsis californiensis,2
Nannopterum auritum -> Ictalurus punctatus,2
Nannopterum auritum -> Lepisosteus osseus,2
Nannopterum auritum -> Triakis semifasciata,2
Nannopterum brasilianum -> Rhamdia guatemalensis,2
Natrix helvetica -> Bufo bufo,2
Natrix helvetica -> Pelophylax lessonae,2
Natrix helvetica -> Triturus carnifex,2
Natrix maura -> Lepomis gibbosus,2
Natrix natrix -> Rana temporaria,2
Natrix tessellata -> Neogobius melanostomus,2
Necrophila americana -> Microtus drummondii,2
Necrophila americana -> Sciurus carolinensis,2
Necrosyrtes monachus -> Aepyceros melampus melampus,2
Necrosyrtes monachus -> Hippopotamus amphibius,2
Necrosyrtes monachus -> Lycaon pictus pictus,2
Necrosyrtes monachus -> Panthera leo melanochaita,2
Neodiprion lecontei -> Pinus palustris,2
Neogale vison -> Anas platyrhynchos,2
Neogale vison -> Nannopterum auritum,2
Neogale vison -> Necturus maculosus,2
Neogale vison -> Neogobius melanostomus,2
Neoitamus flavofemoratus -> Blepharomastix ranalis,2
Neoscona arabesca -> Calopteryx maculata,2
Neoscona crucifera -> Oebalus pugnax,2
Neoscona crucifera -> Tachycines asynamorus,2
Neoscona oaxacensis -> Vespula pensylvanica,2
Neotamias speciosus -> Alaus melanops,2
Nepheronia buquetii -> Barleria elegans orientalis,2
Nepheronia buquetii buquetii -> Barleria elegans orientalis,2
Nepheronia thalassina -> Zinnia peruviana,2
Nepheronia thalassina sinalata -> Zinnia peruviana,2
Nerodia rhombifer -> Ameiurus natalis,2
Nerodia rhombifer -> Ictalurus punctatus,2
Nerodia sipedon -> Anaxyrus americanus,2
Nerodia sipedon -> Cottus bairdii,2
Nesticodes rufipes -> Camponotus atriceps,2
Nesticodes rufipes -> Membracis mimica,2
Nettapus auritus -> Nymphaea nouchali,2
Nettapus auritus -> Nymphaea nouchali caerulea,2
Nicrophorus marginatus -> Otospermophilus beecheyi,2
Nicrophorus tomentosus -> Microtus drummondii,2
Nicrophorus vespilloides -> Anguis fragilis,2
Nigma walckenaeri -> Melanostoma,2
Ninox novaeseelandiae -> Todiramphus sanctus vagans,2
Ninox novaeseelandiae novaeseelandiae -> Todiramphus sanctus vagans,2
Notechis scutatus -> Salmo trutta,2
Notopholia corusca -> Hyperolius marmoratus verrucosus,2
Nototettigometra patruelis -> Berkheya bipinnatifida,2
Nuctenea umbratica -> Endomychus coccineus,2
Numenius americanus -> Emerita analoga,2
Nyctanassa violacea -> Minuca pugnax,2
Nyctanassa violacea -> Procambarus clarkii,2
Nycticorax nycticorax -> Xenopus laevis,2
Ochlodes sylvanoides -> Anchusa officinalis,2
Ochlodes sylvanus -> Vicia cracca,2
Octopus tetricus -> Monacanthus chinensis,2
Odontocorynus salebrosus -> Leucanthemum vulgare,2
Oiceoptoma inaequale -> Didelphis virginiana,2
Oiceoptoma inaequale -> Lithobates palustris,2
Olenecamptus albidus -> Ficus burtt-davyi,2
Oligia fasciuncula -> Cirsium arvense,2
Omphalocera munroei -> Asimina incana,2
Omphalocera munroei -> Asimina obovata,2
Omphalocera munroei -> Asimina parviflora,2
Omphalocera munroei -> Asimina pygmaea,2
Omphalocera munroei -> Asimina reticulata,2
Omphalocera munroei -> Asimina triloba,2
Ondatra zibethicus -> Corbicula fluminea,2
Ophiocordyceps humbertii -> Polistes dominula,2
Oplostomus fuligineus -> Ropalidia nobilis,2
Opuntiaspis philococcus -> Opuntia streptacantha,2
Oriolus chinensis -> Sterculia parviflora,2
Orthetrum stemmale -> Apis mellifera scutellata,2
Orygocera thysanarcha -> Euclea natalensis,2
Otospermophilus beecheyi -> Quercus lobata,2
Otospermophilus douglasii -> Daucus carota,2
Oxythyrea marginalis -> Berkheya umbellata,2
Pachnodella impressa -> Pilostyles aethiopica,2
Pachylomera femoralis -> Aepyceros melampus melampus,2
Pachypsylla venusta -> Celtis laevigata,2
Palpada alhambra -> Baccharis pilularis,2
Paltothyreus tarsatus -> Proagoderus dives,2
Pandion haliaetus -> Abramis brama,2
Pandion haliaetus -> Ameiurus nebulosus,2
Pandion haliaetus -> Brevoortia tyrannus,2
Pandion haliaetus -> Cyprinus carpio,2
Pandion haliaetus -> Dorosoma cepedianum,2
Pandion haliaetus -> Esox lucius,2
Pandion haliaetus -> Hypsypops rubicundus,2
Pandion haliaetus -> Lepomis,2
Pandion haliaetus -> Lepomis gibbosus,2
Pandion haliaetus -> Lepomis macrochirus,2
Pandion haliaetus -> Menticirrhus littoralis,2
Pandion haliaetus -> Oncorhynchus,2
Pandion haliaetus -> Perca flavescens,2
Pandion haliaetus -> Pomoxis nigromaculatus,2
Pandion haliaetus carolinensis -> Lepomis macrochirus,2
Panorpa vulgaris -> Phymatocera aterrima,2
Panthera leo -> Connochaetes taurinus mearnsi,2
Panthera leo -> Hippotragus niger niger,2
Panthera leo -> Syncerus caffer caffer,2
Panthera leo melanochaita -> Connochaetes taurinus mearnsi,2
Panthera leo melanochaita -> Hippotragus niger niger,2
Panthera leo melanochaita -> Syncerus caffer caffer,2
Panthera pardus -> Aepyceros melampus,2
Panthera pardus pardus -> Aepyceros melampus,2
Pantherophis alleghaniensis -> Sylvilagus floridanus,2
Pantherophis spiloides -> Hirundo rustica,2
Pantherophis spiloides -> Strix varia,2
Papilio dardanus -> Asystasia intrusa,2
Papilio dardanus cenea -> Asystasia intrusa,2
Papilio demodocus -> Catharanthus roseus,2
Papilio demodocus -> Glandularia aristigera,2
Papilio demodocus -> Pavetta cataractarum,2
Papilio demodocus -> Vepris lanceolata,2
Papilio demodocus demodocus -> Catharanthus roseus,2
Papilio demodocus demodocus -> Glandularia aristigera,2
Papilio demodocus demodocus -> Pavetta cataractarum,2
Papilio demodocus demodocus -> Vepris lanceolata,2
Papilio glaucus -> Eutrochium fistulosum,2
Papilio multicaudata -> Cirsium vulgare,2
Papilio multicaudata multicaudata -> Cirsium vulgare,2
Papilio nireus -> Clausena anisata,2
Papilio nireus -> Combretum paniculatum,2
Papilio nireus lyaeus -> Clausena anisata,2
Papilio rutulus -> Asclepias speciosa,2
Papilio rutulus -> Iris missouriensis,2
Papio ursinus -> Ficus bussei,2
Papio ursinus -> Sporobolus pyramidalis,2
Papio ursinus griseipes -> Ficus bussei,2
Papio ursinus griseipes -> Sporobolus pyramidalis,2
Paragus haemorrhous -> Hirschfeldia incana,2
Parakontikia ventrolineata -> Testacella maugei,2
Paramecops stapeliae -> Stapelia gigantea,2
Parapoderus submarginatus -> Syzygium cordatum cordatum,2
Parasteatoda tepidariorum -> Acronicta rumicis,2
Parasteatoda tepidariorum -> Maladera formosae,2
Paraxerus palliatus -> Arachis hypogaea,2
Paraxerus palliatus tongensis -> Arachis hypogaea,2
Parkesia motacilla -> Nigronia serricornis,2
Parkesia noveboracensis -> Hermetia illucens,2
Passer domesticus -> Magicicada cassinii,2
Passer domesticus -> Mantis religiosa,2
Pelecanus occidentalis -> Cynoscion nebulosus,2
Pelopidas thrax -> Stachytarpheta jamaicensis,2
Pentaglottis sempervirens -> Bunaea alcinoe,2
Petascelis remipes -> Combretum molle,2
Petovia marginata -> Vangueria madagascariensis,2
Peucetia viridans -> Apis mellifera,2
Peucetia viridans -> Bombus impatiens,2
Peucetia viridans -> Condylostylus mundus,2
Peucetia viridans -> Dione vanillae,2
Peucetia viridans -> Vespula squamosa,2
Phaenicophaeus tristis -> Rhombodera basalis,2
Phaenicophaeus tristis longicaudatus -> Rhombodera basalis,2
Phalacrocorax carbo -> Anguilla anguilla,2
Phalacrocorax carbo -> Esox lucius,2
Phalacrocorax carbo -> Rutilus rutilus,2
Phalacrocorax carbo -> Silurus glanis,2
Phalacrocorax varius -> Rhombosolea plebeia,2
Phalacrocorax varius varius -> Rhombosolea plebeia,2
Phalanta eurytis -> Tetraselago natalensis,2
Phalanta phalantha -> Oncoba spinosa,2
Phalanta phalantha aethiopica -> Oncoba spinosa,2
Pheidole megacephala -> Hemidactylus mabouia,2
Pheidole megacephala -> Hyperolius pusillus,2
Pheidole megacephala -> Platypleura argentata,2
Pheidole obscurithorax -> Euborellia annulipes,2
Pheidole pallidula -> Gryllus bimaculatus,2
Pheucticus ludovicianus -> Leptoglossus oppositus,2
Phidippus audax -> Acronicta interrupta,2
Phidippus audax -> Anaea andria,2
Phidippus audax -> Malacosoma disstria,2
Phidippus audax -> Pachydiplax longipennis,2
Phidippus audax -> Stomoxys calcitrans,2
Phidippus clarus -> Toxomerus marginatus,2
Phidippus putnami -> Pachydiplax longipennis,2
Phidippus regius -> Orphulella pelidna,2
Philanthus -> Distephanus angulifolius,2
Philodryas nattereri -> Tropidurus hispidus,2
Philothamnus angolensis -> Amietia delalandii,2
Philothamnus semivariegatus -> Chiromantis xerampelina,2
Phoca vitulina -> Cymatogaster aggregata,2
Phoca vitulina -> Oncorhynchus gorbuscha,2
Phoca vitulina richardii -> Cymatogaster aggregata,2
Pholcus phalangioides -> Forficula dentata,2
Pholcus phalangioides -> Tegenaria domestica,2
Phoradendron leucarpum -> Diospyros virginiana,2
Phyllocnistis liquidambarisella -> Liquidambar styraciflua,2
Phyllocnistis vitifoliella -> Vitis vulpina,2
Phylloporia amplectens -> Asimina parviflora,2
Phylloporia amplectens -> Asimina reticulata,2
Phyllosticta asiminae -> Asimina angustifolia,2
Phyllosticta asiminae -> Asimina obovata,2
Phyllosticta asiminae -> Asimina parviflora,2
Phyllosticta asiminae -> Asimina triloba,2
Phyllosticta asiminae -> Asimina × piedmontana,2
Phymata fasciata -> Hylephila phyleus,2
Phytoliriomyza melampyga -> Impatiens parviflora,2
Phytomia erratica -> Waltheria indica,2
Phytomia zonata -> Bidens alba,2
Phytomyza ilicis -> Ilex aquifolium,2
Phytomyza tiarellae -> Tolmiea menziesii,2
Pica hudsonia -> Columba livia domestica,2
Pica hudsonia -> Cornus sericea,2
Pica hudsonia -> Rattus norvegicus,2
Pica hudsonia -> Tamiasciurus hudsonicus,2
Pica pica -> Rattus norvegicus,2
Pieris brassicae -> Tropaeolum majus,2
Pieris napi -> Allium ursinum,2
Pieris napi -> Hyacinthoides non-scripta,2
Pieris rapae -> Cirsium arvense,2
Pieris rapae -> Dittrichia graveolens,2
Pieris rapae -> Taraxacum officinale,2
Pilostyles aethiopica -> Julbernardia globiflora,2
Piranga olivacea -> Acanthocephala terminalis,2
Piranga olivacea -> Vespa crabro,2
Piranga olivacea -> Vespula maculifrons,2
Pisaster ochraceus -> Cancer productus,2
Pisaster ochraceus -> Mytilus californianus,2
Pisaster ochraceus -> Strongylocentrotus purpuratus,2
Pitangus sulphuratus -> Hemidactylus frenatus,2
Plagiostenopterina submetallica -> Equus quagga burchellii,2
Plagiosterna nigritarsis -> Xylotheca kraussiana,2
Platycryptus undatus -> Tampa dimediatella,2
Plecia nearctica -> Asimina angustifolia,2
Plectropterus gambensis -> Cyperus polystachyos polystachyos,2
Plectropterus gambensis niger -> Cyperus polystachyos polystachyos,2
Ploceus cucullatus -> Ficus burkei,2
Ploceus cucullatus spilonotus -> Ficus burkei,2
Podarcis siculus -> Tandonia sowerbyi,2
Podiceps cristatus -> Pelophylax perezi,2
Podiceps cristatus -> Perca fluviatilis,2
Podiceps cristatus -> Silurus glanis,2
Podiceps nigricollis -> Syngnathus californiensis,2
Podilymbus podiceps -> Ameiurus nebulosus,2
Podilymbus podiceps -> Lepomis,2
Podilymbus podiceps -> Lithobates catesbeianus,2
Podilymbus podiceps -> Misgurnus anguillicaudatus,2
Podilymbus podiceps -> Perca flavescens,2
Podilymbus podiceps -> Procambarus clarkii,2
Poecile carolinensis -> Diospyros virginiana,2
Pogoniulus bilineatus -> Trema orientale,2
Pogoniulus bilineatus bilineatus -> Trema orientale,2
Poicephalus meyeri -> Ficus bussei,2
Polistes bellicosus -> Libellula needhami,2
Polistes dominula -> Cirsium arvense,2
Polistes major -> Dione vanillae,2
Polistes metricus -> Malacosoma disstria,2
Polyrhachis schistacea -> Abrus laevigatus,2
Polyrhachis schistacea -> Eulophia speciosa,2
Popillia bipunctata -> Eriosema psoraleoides,2
Proagoderus aciculatus -> Equus quagga burchellii,2
Proagoderus aureiceps -> Equus quagga burchellii,2
Proctacanthus brevipennis -> Myzinum obscurum,2
Proctacanthus brevipennis -> Phyllomydas parvulus,2
Procyon lotor -> Diospyros virginiana,2
Progne subis -> Danaus plexippus,2
Promachus hinei -> Erythemis simplicicollis,2
Promachus hinei -> Phyciodes tharos,2
Promachus rufipes -> Vespula,2
Prophyllocnistis epidrimys -> Drimys winteri,2
Prophysaon andersonii -> Stereum ochraceoflavum,2
Prostheceraeus crozieri -> Ecteinascidia turbinata,2
Protaetia morio -> Onopordum macracanthum,2
Protogoniomorpha nebulosa -> Croton pseudopulchellus,2
Pseudacraea lucretia -> Englerophytum magalismontanum,2
Pseudacysta perseae -> Persea americana,2
Pseudanaphaeis gidica -> Justicia flava,2
Pseudanaphaeis gidica abyssinica -> Justicia flava,2
Pseudaulacaspis cockerelli -> Asimina parviflora,2
Pseudocercospora fuliginosa -> Diospyros virginiana,2
Pseudolynchia canariensis -> Spilopelia senegalensis,2
Psittacula alexandri -> Xanthostemon chrysanthus,2
Psittacula krameri -> Malus domestica,2
Ptenothrix maculosa -> Ascocoryne sarcoides,2
Pterophanes cyanopterus -> Siphocampylus lucidus,2
Pycnonotus barbatus -> Atrichiana placida,2
Pycnonotus barbatus -> Citharexylum spinosum,2
Pycnonotus barbatus -> Ficus burkei,2
Pycnonotus barbatus -> Ficus sycomorus sycomorus,2
Pycnonotus barbatus -> Filicium decipiens,2
Pycnonotus barbatus -> Scutia myrtina,2
Pycnonotus barbatus -> Zonocerus elegans elegans,2
Pycnonotus barbatus layardi -> Atrichiana placida,2
Pycnonotus barbatus layardi -> Citharexylum spinosum,2
Pycnonotus barbatus layardi -> Ficus burkei,2
Pycnonotus barbatus layardi -> Ficus sycomorus sycomorus,2
Pycnonotus barbatus layardi -> Filicium decipiens,2
Pycnonotus barbatus layardi -> Scutia myrtina,2
