chain,len
Apis mellifera -> Baccharis pilularis,2
Apis mellifera -> Cakile maritima,2
Apis mellifera -> Cirsium arvense,2
Apis mellifera -> Cirsium horridulum,2
Apis mellifera -> Datura wrightii,2
Apis mellifera -> Eriogonum fasciculatum,2
Apis mellifera -> Ficus sur,2
Apis mellifera -> Hydrophyllum fendleri,2
Apis mellifera -> Jacobaea vulgaris,2
Apis mellifera -> Lonicera maackii,2
Apis mellifera -> Ochna pulchra,2
Apis mellifera -> Ozoroa obovata obovata,2
Apis mellifera -> Paspalum notatum,2
Apis mellifera -> Rubus odoratus,2
Apis mellifera -> Salvia mellifera,2
Apis mellifera -> Satureja montana,2
Apis mellifera -> Senecio deltoideus,2
Apis mellifera -> Taraxacum officinale,2
Apis mellifera -> Toxicodendron pubescens,2
Apis mellifera -> Trichostema lanceolatum,2
Apis mellifera -> Trifolium repens,2
Apis mellifera -> Turnera subulata,2
Apis mellifera -> Viguiera dentata,2
Apis mellifera scutellata -> Ochna pulchra,2
Apis mellifera scutellata -> Ozoroa obovata obovata,2
Apis mellifera scutellata -> Senecio deltoideus,2
Appias epaphia -> Justicia flava,2
Appias epaphia contracta -> Justicia flava,2
Aquarius remigis -> Vespula alascensis,2
Aquarius remigis -> Vespula pensylvanica,2
Ardea alba -> Ameiurus natalis,2
Ardea alba -> Microtus californicus,2
Ardea alba -> Opheodrys aestivus,2
Ardea alba -> Pomoxis nigromaculatus,2
Ardea alba -> Rutilus rutilus,2
Ardea alba -> Sceloporus occidentalis,2
Ardea cinerea -> Anguilla anguilla,2
Ardea cinerea -> Clarias gariepinus,2
Ardea cinerea -> Cyprininae,2
Ardea cinerea -> Emberiza schoeniclus,2
Ardea cinerea -> Esox lucius,2
Ardea cinerea -> Natrix tessellata,2
Ardea cinerea -> Rana temporaria,2
Ardea cinerea -> Xenopus laevis,2
Ardea cinerea -> Xenopus muelleri,2
Ardea cinerea cinerea -> Clarias gariepinus,2
Ardea cinerea cinerea -> Xenopus laevis,2
Ardea goliath -> Clarias gariepinus,2
Ardea herodias -> Ambystoma mavortium nebulosum,2
Ardea herodias -> Ameiurus natalis,2
Ardea herodias -> Amphiuma,2
Ardea herodias -> Anguilla rostrata,2
Ardea herodias -> Anoplarchus purpurescens,2
Ardea herodias -> Apalone spinifera,2
Ardea herodias -> Apodichthys flavidus,2
Ardea herodias -> Campostoma oligolepis,2
Ardea herodias -> Cebidichthys violaceus,2
Ardea herodias -> Cyprinus carpio,2
Ardea herodias -> Enophrys bison,2
Ardea herodias -> Erimyzon sucetta,2
Ardea herodias -> Lepomis,2
Ardea herodias -> Lepomis gibbosus,2
Ardea herodias -> Lepomis macrochirus,2
Ardea herodias -> Lepomis microlophus,2
Ardea herodias -> Leptocottus armatus,2
Ardea herodias -> Liparis greeni,2
Ardea herodias -> Lithobates catesbeianus,2
Ardea herodias -> Lumpenus sagitta,2
Ardea herodias -> Megascapheus bottae,2
Ardea herodias -> Myoxocephalus polyacanthocephalus,2
Ardea herodias -> Nerodia sipedon,2
Ardea herodias -> Parophrys vetulus,2
Ardea herodias -> Phanerodon vacca,2
Ardea herodias -> Pholis laeta,2
Ardea herodias -> Pomoxis nigromaculatus,2
Ardea herodias -> Pterygoplichthys,2
Ardea herodias -> Siren lacertina,2
Ardea ibis -> Periplaneta americana,2
Ardeola ralloides -> Clarias gariepinus,2
Arenaria melanocephala -> Emerita analoga,2
Argiope trifasciata -> Apis mellifera,2
Astur cooperii -> Colaptes auratus,2
Astur cooperii -> Colaptes auratus luteus,2
Astur cooperii -> Haemorhous mexicanus,2
Astur cooperii -> Patagioenas fasciata,2
Astur cooperii -> Spatula cyanoptera,2
Astur cooperii -> Streptopelia decaocto,2
Astur cooperii -> Tamias striatus,2
Astur cooperii -> Zenaida macroura,2
Astur melanoleucus -> Ardea ibis,2
Astur melanoleucus -> Columba livia domestica,2
Astur melanoleucus -> Gallus gallus domesticus,2
Astur melanoleucus melanoleucus -> Columba livia domestica,2
Astur melanoleucus melanoleucus -> Gallus gallus domesticus,2
Atrichiana jenisi -> Scutia myrtina,2
Baeoalitriozus diospyri -> Diospyros virginiana,2
Belenois aurota -> Justicia flava,2
Belenois aurota aurota -> Justicia flava,2
Belenois creona -> Cynanchum viminale,2
Belenois creona -> Justicia flava,2
Belenois creona -> Solanum seaforthianum,2
Belenois creona severina -> Chromolaena odorata,2
Belenois creona severina -> Solanum seaforthianum,2
Boaedon capensis -> Passer domesticus,2
Bombomyia discoidea -> Tetraselago natalensis,2
Bombus flavifrons -> Carduus nutans,2
Bombus huntii -> Anchusa officinalis,2
Bombus huntii -> Ericameria nauseosa,2
Bombus huntii -> Oreocarya virgata,2
Bombus huntii -> Physocarpus monogynus,2
Bombus hypnorum -> Campanula poscharskyana,2
Bombus hypnorum -> Cirsium arvense,2
Bombus hypnorum -> Crataegus monogyna,2
Bombus impatiens -> Berberis thunbergii,2
Bombus impatiens -> Eutrochium maculatum,2
Bombus impatiens -> Melilotus officinalis,2
Bombus lapidarius -> Centaurea nigra,2
Bombus lapidarius -> Jacobaea vulgaris,2
Bombus occidentalis -> Rudbeckia laciniata,2
Bombus rufocinctus -> Anchusa officinalis,2
Bombus rufocinctus -> Gaillardia aristata,2
Brunneria borealis -> Dione vanillae,2
Bucephala clangula -> Lophopanopeus bellus,2
Bucephala clangula -> Oregonia gracilis,2
Bucephala clangula -> Pholis ornata,2
Buteo jamaicensis -> Dipodomys ingens,2
Buteo jamaicensis -> Microtus californicus,2
Buteo jamaicensis -> Otospermophilus beecheyi,2
Buteo jamaicensis -> Pituophis catenifer sayi,2
Buteo jamaicensis -> Sciurus carolinensis,2
Buteo jamaicensis -> Storeria dekayi,2
Buteo jamaicensis -> Turdus migratorius,2
Buteo lineatus -> Megascapheus bottae,2
Buteo lineatus -> Ophisaurus ventralis,2
Buteo lineatus -> Thamnophis elegans elegans,2
Byblia anvatara -> Phoenix reclinata,2
Bycanistes bucinator -> Ficus burtt-davyi,2
Bycanistes bucinator -> Ficus bussei,2
Bycanistes bucinator -> Ficus sycomorus sycomorus,2
Calidris alba -> Emerita analoga,2
Calidris alba -> Emerita talpoida,2
Camponotus maculatus -> Hemidactylus mabouia,2
Canis familiaris -> Odocoileus virginianus,2
Canis latrans -> Castor canadensis,2
Canis latrans -> Diospyros virginiana,2
Canis latrans -> Odocoileus virginianus,2
Carduelis carduelis -> Centaurea jacea,2
Carduelis carduelis -> Centaurea nigra,2
Castor canadensis -> Fraxinus latifolia,2
Castor canadensis -> Nuphar variegata,2
Catacroptera cloanthe -> Tetraselago natalensis,2
Cathartes aura -> Carcharodon carcharias,2
Cathartes aura -> Oncorhynchus tshawytscha,2
Cathartes aura -> Phoca vitulina richardii,2
Cathartes aura -> Sciurus carolinensis,2
Cathartes aura -> Triakis semifasciata,2
Cephalophorus natalensis -> Sclerocroton integerrimus,2
Cephalophorus natalensis natalensis -> Sclerocroton integerrimus,2
Cepphus columba -> Acanthogobius flavimanus,2
Cepphus columba -> Artedius harringtoni,2
Cepphus columba -> Pholis ornata,2
Cepphus columba -> Triglops pingelii,2
Cerataphis brasiliensis -> Strelitzia nicolai,2
Ceratosolen capensis -> Ficus sur,2
Cercospora atra -> Diospyros virginiana,2
Chelydra serpentina -> Branta canadensis,2
Chelydra serpentina -> Dorosoma cepedianum,2
Chiastosternum unicolor -> Kraussia floribunda,2
Chiastosternum unicolor -> Vepris lanceolata,2
Chlorocebus pygerythrus -> Albizia forbesii,2
Chlorocebus pygerythrus -> Ficus burtt-davyi,2
Chlorocebus pygerythrus -> Ficus lutea,2
Chlorocebus pygerythrus -> Strelitzia nicolai,2
Chlorocebus pygerythrus pygerythrus -> Albizia forbesii,2
Chlorocebus pygerythrus pygerythrus -> Ficus burtt-davyi,2
Chlorocebus pygerythrus pygerythrus -> Ficus lutea,2
Chlorocebus pygerythrus pygerythrus -> Strelitzia nicolai,2
Chlorophorus varius -> Cirsium arvense,2
Chroicocephalus ridibundus -> Gasterosteus aculeatus,2
Chroicocephalus ridibundus -> Rutilus rutilus,2
Chroicocephalus ridibundus -> Silurus glanis,2
Chromolaena odorata -> Belenois creona severina,2
Chromolaena odorata -> Delta fenestrale,2
Chromolaena odorata -> Mylothris agathina agathina,2
Chromolaena odorata -> Telchinia serena,2
Cigaritis ella -> Waltheria indica,2
Cinnyricinclus leucogaster -> Ficus burkei,2
Civettictis civetta -> Ficus bussei,2
Colias eurytheme -> Dipsacus fullonum,2
Colias eurytheme -> Eutrochium fistulosum,2
Colias eurytheme -> Nothoscordum bivalve,2
Colias eurytheme -> Oenothera speciosa,2
Colias eurytheme -> Rubus trivialis,2
Colius striatus -> Ficus sur,2
Colius striatus -> Ficus sycomorus sycomorus,2
Colius striatus integralis -> Ficus sycomorus sycomorus,2
Colotis annae -> Alternanthera pungens,2
Colotis annae -> Kalanchoe rotundifolia,2
Colotis annae annae -> Alternanthera pungens,2
Colotis annae annae -> Kalanchoe rotundifolia,2
Colotis euippe -> Alternanthera pungens,2
Colotis euippe -> Justicia flava,2
Colotis euippe omphale -> Alternanthera pungens,2
Colotis euippe omphale -> Justicia flava,2
Coniodictyum chevalieri -> Ziziphus mucronata,2
Copestylum satur -> Prunus virginiana,2
Coragyps atratus -> Canis familiaris,2
Coragyps atratus -> Cocos nucifera,2
Coragyps atratus -> Dasypus mexicanus,2
Coragyps atratus -> Felis catus,2
Coragyps atratus -> Marmota monax,2
Coragyps atratus -> Procyon lotor,2
Coragyps atratus -> Sus scrofa,2
Coragyps atratus brasiliensis -> Cocos nucifera,2
Corgatha wojtusiaki -> Cardiospermum grandiflorum,2
Corgatha wojtusiaki -> Sclerocroton integerrimus,2
Corvus brachyrhynchos -> Cancer productus,2
Corvus brachyrhynchos -> Forficula dentata,2
Corvus brachyrhynchos -> Oncorhynchus keta,2
Corvus brachyrhynchos -> Pholis laeta,2
Corvus brachyrhynchos -> Pholis ornata,2
Corvus brachyrhynchos -> Rattus rattus,2
Corvus brachyrhynchos -> Sylvilagus floridanus,2
Corvus corax -> Columba livia domestica,2
Corvus corax -> Crotalus oreganus oreganus,2
Corvus corax -> Oncorhynchus mykiss,2
Corvus cornix -> Rattus norvegicus,2
Corvus orru -> Columba livia,2
Crinifer concolor -> Adansonia digitata,2
Crinifer concolor -> Cascabela thevetia,2
Crinifer concolor -> Ficus bussei,2
Crinifer concolor -> Senna singueana,2
Crinifer concolor bechuanae -> Senna singueana,2
Crithagra mozambica -> Ficus burkei,2
Crithagra mozambica -> Ficus sycomorus sycomorus,2
Crithagra mozambica -> Megathyrsus maximus,2
Crithagra mozambica -> Tragus berteronianus,2
Crithagra mozambica granti -> Megathyrsus maximus,2
Crocodylus niloticus -> Clarias gariepinus,2
Crocodylus niloticus -> Connochaetes taurinus mearnsi,2
Crocodylus niloticus -> Kobus ellipsiprymnus ellipsiprymnus,2
Crocodylus niloticus -> Papio ursinus griseipes,2
Crocodylus niloticus cowiei -> Clarias gariepinus,2
Crocodylus niloticus cowiei -> Kobus ellipsiprymnus ellipsiprymnus,2
Crocodylus niloticus cowiei -> Papio ursinus griseipes,2
Crocuta crocuta -> Hippopotamus amphibius,2
Crocuta crocuta -> Sylvicapra grimmia,2
Crotalus oreganus -> Otospermophilus beecheyi,2
Crotalus oreganus oreganus -> Otospermophilus beecheyi,2
Culex territans -> Lithobates catesbeianus,2
Cupido comyntas -> Trifolium repens,2
Cyanomitra olivacea -> Hedychium gardnerianum,2
Cyanomitra olivacea -> Strelitzia nicolai,2
Cyanomitra olivacea sclateri -> Hedychium gardnerianum,2
Cycnia collaris -> Asclepias syriaca,2
Danaus chrysippus -> Gomphocarpus physocarpus,2
Danaus chrysippus -> Hoodia currorii lugardii,2
Danaus chrysippus -> Tetraselago natalensis,2
Danaus chrysippus -> Xysmalobium undulatum,2
Danaus chrysippus orientis -> Gomphocarpus physocarpus,2
Danaus chrysippus orientis -> Hoodia currorii lugardii,2
Danaus chrysippus orientis -> Tetraselago natalensis,2
Danaus chrysippus orientis -> Xysmalobium undulatum,2
Danaus plexippus -> Asclepias curassavica,2
Danaus plexippus -> Asclepias incarnata,2
Danaus plexippus -> Asclepias syriaca,2
Danaus plexippus -> Gomphocarpus fruticosus,2
Danaus plexippus -> Nothoscordum bivalve,2
Danaus plexippus -> Verbesina virginica,2
Dasypus mexicanus -> Diospyros virginiana,2
Delta fenestrale -> Chromolaena odorata,2
Dendroaspis polylepis -> Ploceus cucullatus,2
Dione vanillae -> Lantana strigocamara,2
Dione vanillae -> Passiflora incarnata,2
Dione vanillae -> Passiflora lutea,2
Dione vanillae -> Passiflora tenuiloba,2
Dolba hyloeus -> Asimina triloba,2
Dryobates pubescens -> Rhus typhina,2
Dryobates pubescens medianus -> Rhus typhina,2
Egretta caerulea -> Anax junius,2
Egretta caerulea -> Clarias batrachus,2
Egretta caerulea -> Lithobates grylio,2
Egretta garzetta -> Anguilla anguilla,2
Egretta garzetta -> Aphanius fasciatus,2
Egretta garzetta -> Lampetra planeri,2
Elanus leucurus -> Rattus rattus,2
Enhydra lutris -> Pugettia producta,2
Enhydra lutris -> Urechis caupo,2
Enhydra lutris nereis -> Pugettia producta,2
Enhydra lutris nereis -> Urechis caupo,2
Eriboea guderiana -> Citharexylum spinosum,2
Erinaceus europaeus -> Rana temporaria,2
Eristalis stipator -> Senecio atratus,2
Eristalis tenax -> Ericameria nauseosa,2
Eristalis tenax -> Rhodiola rosea,2
Eristalis tenax -> Senecio atratus,2
Erythemis simplicicollis -> Celithemis fasciata,2
Erythemis simplicicollis -> Pachydiplax longipennis,2
Erythemis simplicicollis -> Perithemis tenera,2
Estigmene acrea -> Diospyros virginiana,2
Estigmene acrea -> Oenothera speciosa,2
Eumetopias jubatus -> Enteroctopus dofleini,2
Euphoria inda -> Carduus nutans,2
Euproctis straminicolor -> Syzygium cordatum cordatum,2
Euptoieta claudia -> Passiflora tenuiloba,2
Eurema -> Malvastrum coromandelianum,2
Eurema brigitta -> Tetraselago natalensis,2
Eurema brigitta -> Tridax procumbens,2
Eurema brigitta brigitta -> Tetraselago natalensis,2
Eurema brigitta brigitta -> Tridax procumbens,2
Eurema hecabe -> Tridax procumbens,2
Eurema hecabe solifera -> Tridax procumbens,2
Eurytides marcellus -> Asimina parviflora,2
Eurytides marcellus -> Asimina triloba,2
Euthyrhynchus floridanus -> Bombus impatiens,2
Euthyrhynchus floridanus -> Xylocopa virginica,2
Falco columbarius -> Sturnus vulgaris,2
Falco columbarius -> Zonotrichia albicollis,2
Falco peregrinus -> Charadrius vociferus,2
Falco peregrinus -> Colaptes auratus,2
Falco peregrinus -> Melospiza georgiana,2
Falco peregrinus -> Tringa semipalmata,2
Falco peregrinus anatum -> Colaptes auratus,2
Felis catus -> Leiolepis belliana,2
Felis catus -> Leptopelis natalensis,2
Fulica americana -> Pontederia cordata,2
Gallinula chloropus -> Mesotriton alpestris,2
Gallinula chloropus -> Nymphaea lotus,2
Gallinula chloropus meridionalis -> Nymphaea lotus,2
Gallirex porphyreolophus -> Citharexylum spinosum,2
Gallirex porphyreolophus -> Ficus burkei,2
Gallirex porphyreolophus -> Filicium decipiens,2
Gallirex porphyreolophus -> Solanum chrysotrichum,2
Gallirex porphyreolophus porphyreolophus -> Ficus burkei,2
Gavia immer -> Carcinus maenas,2
Gavia immer -> Opsanus tau,2
Gegenes letterstedti -> Distephanus angulifolius,2
Gegenes letterstedti -> Malvastrum coromandelianum,2
Gegenes letterstedti -> Stachytarpheta jamaicensis,2
Giraffa giraffa -> Sclerocroton integerrimus,2
Giraffa giraffa -> Syzygium cordatum cordatum,2
Giraffa giraffa -> Vachellia tortilis,2
Giraffa giraffa -> Ziziphus mucronata,2
Giraffa giraffa giraffa -> Sclerocroton integerrimus,2
Giraffa giraffa giraffa -> Syzygium cordatum cordatum,2
Giraffa giraffa giraffa -> Vachellia tortilis,2
Giraffa giraffa giraffa -> Ziziphus mucronata,2
Globimetula mweroensis -> Populus deltoides,2
Globimetula mweroensis -> Salix babylonica,2
Globimetula mweroensis -> Vangueria vestita,2
Gopherus polyphemus -> Asimina pygmaea,2
Graphium antheus -> Croton pseudopulchellus,2
Guttera edouardi -> Searsia nebulosa,2
Guttera edouardi edouard -> Searsia nebulosa,2
Gyps africanus -> Aepyceros melampus melampus,2
Gyps africanus -> Crocuta crocuta,2
Gyps africanus -> Syncerus caffer caffer,2
Gyps rueppelli -> Syncerus caffer caffer,2
Haliaeetus leucocephalus -> Aechmophorus occidentalis occidentalis,2
Haliaeetus leucocephalus -> Corvus brachyrhynchos,2
Haliaeetus leucocephalus -> Erimyzon sucetta,2
Haliaeetus leucocephalus -> Lithobates catesbeianus,2
Haliaeetus leucocephalus -> Merluccius productus,2
Haliaeetus leucocephalus -> Oncorhynchus nerka,2
Haliaeetus leucocephalus -> Pluvialis squatarola,2
Haliaeetus leucocephalus -> Uria aalge,2
Haliaeetus leucocephalus -> Urile pelagicus,2
Halictus confusus -> Convolvulus arvensis,2
Hedydipna collaris -> Erythrina lysistemon,2
Hedydipna collaris -> Lantana camara,2
Hedydipna collaris -> Tecomaria capensis,2
Hedydipna collaris collaris -> Lantana camara,2
Hedydipna collaris collaris -> Tecomaria capensis,2
Hedydipna collaris zuluensis -> Erythrina lysistemon,2
Helicoverpa zea -> Ericameria nauseosa,2
Hemidactylus mabouia -> Amata simplex,2
Hemidactylus mabouia -> Gryllus bimaculatus,2
Hemidactylus turcicus -> Erythemis simplicicollis,2
Hemigrapsus oregonensis -> Cymatogaster aggregata,2
Heteropoda venatoria -> Hemidactylus turcicus,2
Hyphantria cunea -> Diospyros virginiana,2
Hypolimnas misippus -> Berkheya radula,2
Hypolimnas misippus -> Ozoroa obovata obovata,2
Hypolycaena philippus -> Asystasia intrusa,2
Hypolycaena philippus -> Justicia flava,2
Hypolycaena philippus -> Ozoroa obovata obovata,2
Hypolycaena philippus -> Searsia nebulosa,2
Hypolycaena philippus -> Tecomaria capensis,2
Hypolycaena philippus -> Waltheria indica,2
Hypolycaena philippus philippus -> Asystasia intrusa,2
Hypolycaena philippus philippus -> Justicia flava,2
Hypolycaena philippus philippus -> Ozoroa obovata obovata,2
Hypolycaena philippus philippus -> Waltheria indica,2
Junonia oenone -> Tridax procumbens,2
Junonia oenone -> Waltheria indica,2
Junonia oenone oenone -> Tridax procumbens,2
Junonia oenone oenone -> Waltheria indica,2
Lamprotornis chalybaeus -> Citharexylum spinosum,2
Lamprotornis chalybaeus -> Drosera madagascariensis,2
Lamprotornis chalybaeus -> Filicium decipiens,2
Lanius ludovicianus -> Anolis sagrei,2
Lanius ludovicianus -> Sceloporus occidentalis,2
Largus succinctus -> Diospyros virginiana,2
Larus argentatus -> Asterias rubens,2
Larus argentatus -> Gallinula chloropus,2
Larus argentatus -> Rattus norvegicus,2
Larus argentatus -> Taurulus bubalis,2
Larus argentatus -> Turdus pilaris,2
Larus brachyrhynchus -> Leptocottus armatus,2
Larus delawarensis -> Lepomis macrochirus,2
Larus delawarensis -> Prunus persica,2
Larus dominicanus -> Arctocephalus forsteri,2
Larus dominicanus -> Rattus rattus,2
Larus dominicanus dominicanus -> Rattus rattus,2
Larus fuscus -> Columba livia,2
Larus fuscus -> Salmo trutta,2
Larus glaucescens -> Cancer productus,2
Larus glaucescens -> Cryptochiton stelleri,2
Larus glaucescens -> Cucumaria miniata,2
Larus glaucescens -> Dermasterias imbricata,2
Larus glaucescens -> Enteroctopus dofleini,2
Larus glaucescens -> Evasterias troschelii,2
Larus glaucescens -> Lumpenus sagitta,2
Larus glaucescens -> Metacarcinus magister,2
Larus glaucescens -> Oligocottus maculosus,2
Larus glaucescens -> Oncorhynchus,2
Larus glaucescens -> Oncorhynchus gorbuscha,2
Larus glaucescens -> Parophrys vetulus,2
Larus glaucescens -> Pholis laeta,2
Larus glaucescens -> Saxidomus gigantea,2
Larus glaucescens × occidentalis -> Cancer productus,2
Larus glaucescens × occidentalis -> Clinocardium nuttallii,2
Larus glaucescens × occidentalis -> Columba livia domestica,2
Larus glaucescens × occidentalis -> Enophrys bison,2
Larus glaucescens × occidentalis -> Evasterias troschelii,2
Larus glaucescens × occidentalis -> Metacarcinus gracilis,2
Larus glaucescens × occidentalis -> Metacarcinus magister,2
Larus glaucescens × occidentalis -> Neverita lewisii,2
Larus glaucescens × occidentalis -> Oncorhynchus kisutch,2
Larus glaucescens × occidentalis -> Parophrys vetulus,2
Larus glaucescens × occidentalis -> Pholis ornata,2
Larus glaucescens × occidentalis -> Pisaster ochraceus,2
Larus glaucescens × occidentalis -> Platichthys stellatus,2
Larus glaucescens × occidentalis -> Pugettia gracilis,2
Larus glaucescens × occidentalis -> Pugettia producta,2
Larus heermanni -> Emerita analoga,2
Larus marinus -> Anguilla anguilla,2
Larus marinus -> Callinectes sapidus,2
Larus marinus -> Carcinus maenas,2
Larus marinus -> Rynchops niger,2
Larus marinus -> Squalus acanthias,2
Larus michahellis -> Anguilla anguilla,2
Larus michahellis -> Columba livia,2
Larus michahellis -> Streptopelia decaocto,2
Larus smithsonianus -> Aplodinotus grunniens,2
Larus smithsonianus -> Brevoortia tyrannus,2
Larus smithsonianus -> Busycon carica,2
Larus smithsonianus -> Callinectes sapidus,2
Larus smithsonianus -> Carcinus maenas,2
Larus smithsonianus -> Esox lucius,2
Larus smithsonianus -> Pomoxis nigromaculatus,2
Leptoptilos crumenifer -> Crocuta crocuta,2
Leptosia alcesta -> Senecio tamoides,2
Leptosia alcesta inalcesta -> Senecio tamoides,2
Leptotes pirithous -> Croton pseudopulchellus,2
Leptotes pirithous -> Tridax procumbens,2
Leucocelis aeneicollis -> Croton pseudopulchellus,2
Leucocelis aeneicollis -> Syzygium cordatum cordatum,2
Leucophaeus atricilla -> Callinectes sapidus,2
Leucophaeus atricilla -> Trinectes maculatus,2
Libythea laius -> Croton pseudopulchellus,2
Linepithema humile -> Macroglossum stellatarum,2
Linepithema humile -> Sceloporus occidentalis,2
Lippia javanica -> Mylothris agathina agathina,2
Lontra canadensis -> Cyprinus carpio,2
Lontra canadensis -> Enophrys bison,2
Lontra canadensis -> Faxonius deanae,2
Lontra canadensis -> Hexagrammos decagrammus,2
Lontra canadensis -> Lepomis macrochirus macrochirus,2
Lontra canadensis -> Leptocottus armatus,2
Lontra canadensis -> Urile penicillatus,2
Lophodytes cucullatus -> Acanthogobius flavimanus,2
Lophodytes cucullatus -> Faxonius virilis,2
Lophodytes cucullatus -> Hemigrapsus nudus,2
Lophodytes cucullatus -> Leptocottus armatus,2
Lophodytes cucullatus -> Misgurnus anguillicaudatus,2
Loxodonta africana -> Adansonia digitata,2
Loxodonta africana -> Colophospermum mopane,2
Loxodonta africana -> Cyperus articulatus,2
Loxodonta africana -> Faidherbia albida,2
Loxodonta africana -> Hyphaene coriacea,2
Loxodonta africana -> Phoenix reclinata,2
Loxodonta africana -> Searsia chirindensis,2
Loxodonta africana -> Vachellia tortilis heteracantha,2
Lybius torquatus -> Centrobolus richardi,2
Lybius torquatus -> Ficus sur,2
Lybius torquatus -> Morus nigra,2
Lybius torquatus torquatus -> Centrobolus richardi,2
Lybius torquatus torquatus -> Morus nigra,2
Lynx rufus -> Sciurus carolinensis,2
Macaria pustularia -> Asclepias syriaca,2
Macroglossum stellatarum -> Saponaria pumila,2
Macroglossum stellatarum -> Viscaria vulgaris,2
Macrosporium asimini -> Asimina obovata,2
Mantis religiosa -> Sympetrum fonscolombii,2
Mausoleopsis amabilis -> Dais cotinifolia,2
Megaceryle alcyon -> Cymatogaster aggregata,2
Megaceryle alcyon -> Lepomis macrochirus,2
Melaenornis pammelaina -> Morus nigra,2
Melaniparus niger -> Ficus burkei,2
Melaniparus niger niger -> Ficus burkei,2
Melanitta fusca -> Carcinus maenas,2
Mergus merganser -> Gasterosteus aculeatus,2
Merops apiaster -> Anax parthenope,2
Merops apiaster -> Vanessa atalanta,2
Mesotriton alpestris -> Epinotia tedella,2
Milvus migrans -> Pachylomera femoralis,2
Milvus migrans parasitus -> Pachylomera femoralis,2
Misumena vatia -> Apis mellifera,2
Misumena vatia -> Bombus,2
Misumena vatia -> Bombus flavifrons,2
Misumena vatia -> Clastoptera obtusa,2
Misumena vatia -> Pyrrhosoma nymphula,2
Misumena vatia -> Toxomerus geminatus,2
Misumena vatia -> Xylocopa virginica virginica,2
Misumenoides formosipes -> Apis mellifera,2
Mustela richardsonii -> Rattus norvegicus,2
Mycocentrospora asiminae -> Asimina triloba,2
Myiarchus crinitus -> Acanthocephala terminalis,2
Myiarchus crinitus -> Promachus rufipes,2
Mylothris agathina -> Dais cotinifolia,2
Mylothris agathina -> Distephanus angulifolius,2
Mylothris agathina -> Globimetula mweroensis,2
Mylothris agathina agathina -> Chromolaena odorata,2
Mylothris agathina agathina -> Dais cotinifolia,2
Mylothris agathina agathina -> Distephanus angulifolius,2
Mylothris agathina agathina -> Globimetula mweroensis,2
Mylothris agathina agathina -> Lippia javanica,2
Nannopterum auritum -> Ameiurus nebulosus,2
Nannopterum auritum -> Anguilla rostrata,2
Nannopterum auritum -> Atherinopsis californiensis,2
Nannopterum auritum -> Ictalurus punctatus,2
Nannopterum auritum -> Lepisosteus osseus,2
Nannopterum auritum -> Triakis semifasciata,2
Natrix maura -> Lepomis gibbosus,2
Natrix natrix -> Rana temporaria,2
Natrix tessellata -> Neogobius melanostomus,2
Necrophila americana -> Microtus drummondii,2
Necrophila americana -> Sciurus carolinensis,2
Necrosyrtes monachus -> Aepyceros melampus melampus,2
Necrosyrtes monachus -> Hippopotamus amphibius,2
Necrosyrtes monachus -> Lycaon pictus pictus,2
Necrosyrtes monachus -> Panthera leo melanochaita,2
Neogale vison -> Anas platyrhynchos,2
Neogale vison -> Nannopterum auritum,2
Neogale vison -> Necturus maculosus,2
Neogale vison -> Neogobius melanostomus,2
Neoscona oaxacensis -> Vespula pensylvanica,2
Nerodia rhombifer -> Ameiurus natalis,2
Nerodia rhombifer -> Ictalurus punctatus,2
Nerodia sipedon -> Anaxyrus americanus,2
Nerodia sipedon -> Cottus bairdii,2
Nicrophorus marginatus -> Otospermophilus beecheyi,2
Nicrophorus tomentosus -> Microtus drummondii,2
Notechis scutatus -> Salmo trutta,2
Nototettigometra patruelis -> Berkheya bipinnatifida,2
Numenius americanus -> Emerita analoga,2
Nyctanassa violacea -> Minuca pugnax,2
Nyctanassa violacea -> Procambarus clarkii,2
Nycticorax nycticorax -> Xenopus laevis,2
Ochlodes sylvanoides -> Anchusa officinalis,2
Oiceoptoma inaequale -> Didelphis virginiana,2
Oiceoptoma inaequale -> Lithobates palustris,2
Olenecamptus albidus -> Ficus burtt-davyi,2
Oligia fasciuncula -> Cirsium arvense,2
Omphalocera munroei -> Asimina incana,2
Omphalocera munroei -> Asimina obovata,2
Omphalocera munroei -> Asimina parviflora,2
Omphalocera munroei -> Asimina pygmaea,2
Omphalocera munroei -> Asimina reticulata,2
Omphalocera munroei -> Asimina triloba,2
Ophiocordyceps humbertii -> Polistes dominula,2
Orthetrum stemmale -> Apis mellifera scutellata,2
Otospermophilus beecheyi -> Quercus lobata,2
Pachylomera femoralis -> Aepyceros melampus melampus,2
Palpada alhambra -> Baccharis pilularis,2
Pandion haliaetus -> Abramis brama,2
Pandion haliaetus -> Ameiurus nebulosus,2
Pandion haliaetus -> Brevoortia tyrannus,2
Pandion haliaetus -> Cyprinus carpio,2
Pandion haliaetus -> Dorosoma cepedianum,2
Pandion haliaetus -> Esox lucius,2
Pandion haliaetus -> Hypsypops rubicundus,2
Pandion haliaetus -> Lepomis,2
Pandion haliaetus -> Lepomis gibbosus,2
Pandion haliaetus -> Lepomis macrochirus,2
Pandion haliaetus -> Menticirrhus littoralis,2
Pandion haliaetus -> Oncorhynchus,2
Pandion haliaetus -> Perca flavescens,2
